cis_area_code_20,ons_household_id,lower_super_output_area_code_11,country_code_12,postcode,country_name_12,tranche,sample_source,sample_addressbase_indicator,date_sample_created,batch_number,file_name,household_level_designweight_swab,household_level_designweight_antibodies,region_code,local_authority_unity_authority_code,output_area_code_11_census_output_area_classification_11,middle_super_output_area_code_11,rural_urban_classification_11,index_multiple_deprivation,LSOA11NM,RGN19CD,sample_new_previous,enrolment_date,tranche_eligible_households,number_eligible_households_tranche_bystrata_enrolment,number_sampled_households_tranche_bystrata_enrolment,tranche_factor,number_of_households_population_by_cis,number_of_households_population_by_country,number_eligible_household_sample,raw_design_weights_swab,sum_raw_design_weight_swab_cis,standard_deviation_raw_design_weight_swab,mean_raw_design_weight_swab,coefficient_variation_design_weight_swab,design_effect_weight_swab,effective_sample_size_design_weight_swab,sum_effective_sample_size_design_weight_swab,combining_factor_design_weight_swab,combined_design_weight_swab,sum_combined_design_weight_swab,scaling_factor_combined_design_weight_swab,scaled_design_weight_swab_nonadjusted,raw_design_weight_antibodies_ab,raw_design_weight_antibodies_c,sum_raw_design_weight_antibody_cis,standard_deviation_raw_design_weight_antibody,mean_raw_design_weight_antibody,coefficient_variation_design_weight_antibody,design_effect_weight_antibody,effective_sample_size_design_weight_antibody,sum_effective_sample_size_design_weight_antibody,combining_factor_design_weight_antibody,combined_design_weight_antibody,validated_design_weights,carryforward_design_weight_antibodies,sum_carryforward_design_weight_antibodies,scaling_factor_carryforward_design_weight_antibodies,scaled_design_weight_antibodies_nonadjusted
J1,9,S5,E,C,Wales,2,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,N99999999,N09000003,N00001352,N99999999,,25,Another place,N92000001,new,18/10/2021,Yes,1,1,1.0,1,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,
J1,9,S5,E,B,Wales,2,AB,1,2021-11-15,3,sample_direct_eng_wc15112021_4.csv,6,6,E12000008,E07000091,E00116840,E02004794,D1,31052,Another place,N92000001,previous,18/10/2021,Yes,1,1,1.0,1,2,1,6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,
J2,3,S2,E,C,England,2,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,E12000002,E06000008,E00063401,E02002621,C1,2666,Isle of Anglesey 007A,W92000004,new,18/10/2021,Yes,3,2,1.5,1,4,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,3.0,17.597014925373134,0.17048346055979643,0.05682782018659881,2.7760814249363865,0.36021998166819436,0.020470516345860067,,0.020470516345860067,0.0614115490375802,0.0,0.020470516345860067,0.0,1.0,3.0,18.0,0.16666666666666666,0.003411752724310011,False,0.003411752724310011,0.1862205927283837,5.36997538966366,0.018321028165162703
J2,4,S4,S,D,Scotland,2,LFS,0,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,S99999999,S12000034,S00091321,S02001296,6,5069,Isle of Anglesey 007A,W92000004,new,18/10/2021,Yes,3,2,1.5,1,4,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,3.0,17.597014925373134,0.17048346055979643,0.05682782018659881,2.7760814249363865,0.36021998166819436,0.020470516345860067,,0.020470516345860067,0.0614115490375802,0.0,0.020470516345860067,0.0,1.0,3.0,18.0,0.16666666666666666,0.003411752724310011,False,0.003411752724310011,0.1862205927283837,5.36997538966366,0.018321028165162703
J2,7,S5,N,E,Northern Ireland,1,LFS,0,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,N99999999,N09000003,N00001131,N99999999,,49,Stiles,N92000002,new,18/10/2021,Yes,3,2,missing,1,4,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,3.0,17.597014925373134,0.17048346055979643,0.05682782018659881,2.7760814249363865,0.36021998166819436,0.020470516345860067,,0.020470516345860067,0.0614115490375802,0.0,0.020470516345860067,0.0,1.0,3.0,18.0,0.16666666666666666,0.003411752724310011,False,0.003411752724310011,0.1862205927283837,5.36997538966366,0.018321028165162703
J2,3,S2,E,C,England,2,AB,1,2021-11-15,4,sample_direct_eng_wc15112021_4.csv,6,6,W99999999,W06000015,W00010121,W02000398,C1,999,Isle of Anglesey 007A,W92000004,previous,18/10/2021,Yes,3,2,1.5,1,4,3,6,16.0,1.1547005383792517,5.333333333333333,0.2165063509461097,1.046875,2.8656716417910446,17.597014925373134,0.16284987277353688,0.9770992366412212,2.7760814249363865,0.36021998166819436,0.3519706691109074,6,0.5279560036663611,1.0559120073327222,0.0,0.5279560036663611,0.0,1.0,3.0,18.0,0.16666666666666666,0.08799266727772684,False,0.08799266727772684,0.1862205927283837,5.36997538966366,0.4725184577522559
J2,4,S4,S,D,Scotland,2,LFS,0,2021-11-15,4,sample_direct_eng_wc15112021_4.csv,6,6,N99999999,N09000003,N00001155,N99999999,,29,Stiles,N92000002,previous,18/10/2021,Yes,3,2,1.5,1,4,3,6,16.0,1.1547005383792517,5.333333333333333,0.2165063509461097,1.046875,2.8656716417910446,17.597014925373134,0.16284987277353688,0.9770992366412212,2.7760814249363865,0.36021998166819436,0.3519706691109074,6,0.5279560036663611,1.0559120073327222,0.0,0.5279560036663611,0.0,1.0,3.0,18.0,0.16666666666666666,0.08799266727772684,False,0.08799266727772684,0.1862205927283837,5.36997538966366,0.4725184577522559
J2,7,S5,N,A,Northern Ireland,1,AB,1,2021-11-15,3,sample_direct_eng_wc15112021_4.csv,4,4,S99999999,S12000033,S00090399,S02001237,3,6715,Another place,N92000001,previous,18/10/2021,Yes,3,2,missing,1,4,3,4,16.0,1.1547005383792517,5.333333333333333,0.2165063509461097,1.046875,2.8656716417910446,17.597014925373134,0.16284987277353688,0.6513994910941475,2.7760814249363865,0.36021998166819436,0.23464711274060496,4,,1.0559120073327222,0.0,0.5279560036663611,0.0,1.0,3.0,18.0,0.16666666666666666,0.0,False,0.0,0.1862205927283837,5.36997538966366,0.0
J5,2,S2,E,B,England,1,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,E12000002,E06000008,E00063735,E02002620,C1,7612,City of London 001A,E12000007,new,18/10/2021,Yes,1,0,missing,1,4,2,0.5,1.0,0.0,0.5,0.0,1.0,2.0,8.0,0.25,0.125,2.0,0.5,0.0625,,0.0625,0.125,0.0,0.0625,0.0,1.0,2.0,4.0,0.5,0.03125,False,0.03125,0.0625,16.0,0.5
J5,1,S1,E,A,England,2,LFS,0,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,E12000002,E06000008,E00063413,E02002622,C1,3369,City of London 001A,E12000007,new,18/09/2021,Yes,1,1,1.0,1,4,2,0.5,1.0,0.0,0.5,0.0,1.0,2.0,8.0,0.25,0.125,2.0,0.5,0.0625,,0.0625,0.125,0.0,0.0625,0.0,1.0,2.0,4.0,0.5,0.03125,False,0.03125,0.0625,16.0,0.5
J5,2,S2,E,B,England,1,LFS,0,2021-11-15,4,sample_direct_eng_wc15112021_4.csv,3.5,3.5,W99999999,W06000015,W00010121,W02000398,C1,999,Isle of Anglesey 007A,W92000004,previous,18/10/2021,Yes,1,0,missing,1,4,2,3.5,7.0,0.0,3.5,0.0,1.0,2.0,8.0,0.25,0.875,2.0,0.5,0.4375,3.5,,0.4375,0.0,0.4375,0.0,0.0,0.0,4.0,0.0,0.0,False,0.0,0.0625,16.0,0.0
J5,1,S1,E,A,England,2,AB,1,2021-11-15,4,sample_direct_eng_wc15112021_4.csv,3.5,3.5,W99999999,W06000015,W00010121,W02000398,C1,999,City of London 001A,E12000007,previous,18/09/2021,Yes,1,1,1.0,1,4,2,3.5,7.0,0.0,3.5,0.0,1.0,2.0,8.0,0.25,0.875,2.0,0.5,0.4375,3.5,0.4375,0.4375,0.0,0.4375,0.0,0.0,0.0,4.0,0.0,0.0,False,0.0,0.0625,16.0,0.0
J4,5,S3,S,E,Scotland,2,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,S99999999,S12000034,S00092401,S02001296,6,5069,Culter -07,S902000003,new,18/10/2021,Yes,1,1,1.0,1,4,2,0.5,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.25,0.5,2.0,0.5,,0.5,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.25,False,0.25,0.5,2.0,0.5
J4,12,S7,N,F,wales,,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,W99999999,W06000015,W00010141,W02000398,C1,833,My house,E12000005,new,,No,0,0,missing,1,4,2,0.5,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.25,0.5,2.0,0.5,,0.5,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.5,0.25,False,0.25,0.5,2.0,0.5
J4,5,S3,S,E,Scotland,2,AB,1,2021-11-15,3,sample_direct_eng_wc15112021_4.csv,4,4,N99999999,N09000003,N00001155,N99999999,,29,Culter -07,S902000003,previous,18/10/2021,Yes,1,1,1.0,1,4,1,4,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,2.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,0.0,0.5,2.0,0.0
J3,6,S3,N,F,Northern Ireland,1,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,S99999999,S12000034,S00092401,S02001296,6,5069,Culter -07,S902000003,new,18/10/2021,Yes,2,0,missing,1,2,4,0.25,1.0,0.0,0.25,0.0,1.0,4.0,19.592668024439917,0.20415800415800417,0.05103950103950104,1.166839916839917,0.8570155902004453,0.04374164810690422,,0.04374164810690422,0.1749665924276169,0.0,0.04374164810690422,0.0,1.0,4.0,16.0,0.25,0.010935412026726056,False,0.010935412026726056,0.04374164810690422,22.861507128309576,0.25
J3,8,S1,W,D,Wales,1,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,N99999999,N09000003,N00001352,N99999999,,25,Another place,N92000001,new,18/10/2021,Yes,2,0,missing,1,2,4,0.25,1.0,0.0,0.25,0.0,1.0,4.0,19.592668024439917,0.20415800415800417,0.05103950103950104,1.166839916839917,0.8570155902004453,0.04374164810690422,,0.04374164810690422,0.1749665924276169,0.0,0.04374164810690422,0.0,1.0,4.0,16.0,0.25,0.010935412026726056,False,0.010935412026726056,0.04374164810690422,22.861507128309576,0.25
J3,10,S6,N,B,wales,,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,W99999999,W06000015,W00010141,W02000398,C1,833,Somewhere else,S902000004,new,,No,0,0,missing,1,2,4,0.25,1.0,0.0,0.25,0.0,1.0,4.0,19.592668024439917,0.20415800415800417,0.05103950103950104,1.166839916839917,0.8570155902004453,0.04374164810690422,,0.04374164810690422,0.1749665924276169,0.0,0.04374164810690422,0.0,1.0,4.0,16.0,0.25,0.010935412026726056,False,0.010935412026726056,0.04374164810690422,22.861507128309576,0.25
J3,11,S6,E,A,wales,,AB,1,2021-11-16,1,sample_direct_eng_wc15112021_4.csv,,,W99999999,W06000015,W00010141,W02000398,C1,833,Somewhere else,S902000004,new,,No,0,0,missing,1,2,4,0.25,1.0,0.0,0.25,0.0,1.0,4.0,19.592668024439917,0.20415800415800417,0.05103950103950104,1.166839916839917,0.8570155902004453,0.04374164810690422,,0.04374164810690422,0.1749665924276169,0.0,0.04374164810690422,0.0,1.0,4.0,16.0,0.25,0.010935412026726056,False,0.010935412026726056,0.04374164810690422,22.861507128309576,0.25
J3,6,S3,N,F,Northern Ireland,1,LFS,0,2021-11-15,3,sample_direct_eng_wc15112021_4.csv,4,4,S99999999,S12000033,S00090381,S02001236,3,6253,Culter -07,S902000003,previous,18/10/2021,Yes,2,0,missing,1,2,2,4,10.5,1.7677669529663689,5.25,0.3367175148507369,1.1133786848072562,1.7963340122199594,19.592668024439917,0.0916839916839917,0.3667359667359668,1.166839916839917,0.8570155902004453,0.31429844097995546,4,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False,0.0,0.04374164810690422,22.861507128309576,0.0
J3,8,S1,W,C,Wales,1,LFS,0,2021-11-15,3,sample_direct_eng_wc15112021_4.csv,6.5,6.5,E12000008,E07000091,E00116842,E02004794,F1,13619,City of London 001A,E12000007,previous,18/10/2021,Yes,2,0,missing,1,2,2,6.5,10.5,1.7677669529663689,5.25,0.3367175148507369,1.1133786848072562,1.7963340122199594,19.592668024439917,0.0916839916839917,0.5959459459459461,1.166839916839917,0.8570155902004453,0.5107349665924277,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False,0.0,0.04374164810690422,22.861507128309576,0.0
